API/UWI,Well Count,Operator Alias (Legacy),Well/Lease Name,Well Number,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,Measured Depth (TD),Spud Date,First Prod Date,Last Prod Date,Months Produced,Cum Gas,Daily Gas,Cum Oil,Daily Oil,Latest Oil,Latest Gas,Cum Water,Cum BOE,DI Subplay,First Month Oil,First Month Gas,First 6 Oil,DI Basin,First 6 Gas,First 6 BOE,First 6 Water,DI Play,Prac IP Oil Daily,Prac IP BOE,Prac IP Gas Daily,Prac IP CFGED,Latest Water,Prior 12 Oil,Prior 12 Gas,Last Test Date,Prior 12 Water,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Max Active Wells,Gas Gatherer,Oil Gatherer,Lease Number,Gross Perforated Interval,True Vertical Depth,Field,State,District,AAPG Geologic Province,Section,Country,Township,Range,Surface Latitude (WGS84),Abstract,Surface Longitude (WGS84),Block,OCS Area,PGC Area,Survey,Entity ID,EUR Calc Date,EUR Oil (BE),EUR Oil Delta (BE),EUR Oil Delta Percent (BE),EUR Gas (BE),EUR Gas Delta (BE),EUR Gas Delta Percent (BE),Oil RRR (BE),Gas RRR (BE),EUR Oil (Full),EUR Gas (Full),Oil RRR (Full),Operator (Reported),Gas RRR (Full),Last 12 Oil,Last 12 Gas,Last 12 Water,First Inj Date,Last Inj Date,Last Inj Gas  (MCF),Last Inj Water (BBL),Last Inj Other (BBL),Cum Inj Gas (MCF),Cum Inj Water (BBL),Cum Inj Other (BBL),Last Inj Product Types,Inj Product Types,Last Inj Pressure (PSI),EUR Oil Months (BE),EUR Oil Proxy (Y/N),EUR Oil B-Factor (BE),EUR Gas Months (BE),EUR Gas Proxy (Y/N),EUR Gas B-Factor (BE),EUR Oil Months (Full),EUR Oil B-Factor (Full),EUR Gas Months (Full),EUR Gas B-Factor (Full),Other No.,Total MMbbl,Total BCF
42103018910000,1,"BLACKBEARD OPERATING, LLC",WADDELL TR A,432W,CRANE (TX),MCKNIGHT,SW INJ,ACTIVE INJ,V,3600.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3600.0,,,1956-09-26,,,,05263,400.0,,SAND HILLS,TX,8,PERMIAN BASIN,16.0,USA,,,31.5320161,1263.0,-102.6002786,B26,,P-440,PSL,124475560,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-07-01,2021-06-01,,6857.0,,,3465072.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103009160000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",108W,CRANE (TX),,SW INJ,ACTIVE INJ,V,3550.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3550.0,,,1996-09-21,,,,07155,350.0,,WADDELL,TX,8,PERMIAN BASIN,15.0,USA,,,31.6112365,1160.0,-102.5102665,B23,,P-440,PSL,124475424,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-10-01,2021-06-01,,5861.0,,,18355217.0,,SALT WATER,SALT WATER,100.0,,False,,,False,,,,,,0,,
42103010570000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",75W,CRANE (TX),,SW INJ,ACTIVE INJ,V,3500.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3500.0,,,1945-09-12,,,,07155,300.0,,WADDELL,TX,8,PERMIAN BASIN,15.0,USA,,,31.6061482,1160.0,-102.4997703,B23,,P-440,PSL,124475422,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-08-01,2021-06-01,,3169.0,,,3729089.0,,SALT WATER,SALT WATER,150.0,,False,,,False,,,,,,0,,
42103301920000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",1053,CRANE (TX),,SW INJ,DRL,V,3600.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,3600.0,,,1970-02-10,,,,01224,300.0,,DUNE,TX,8,PERMIAN BASIN,4.0,USA,,,31.5735492,1167.0,-102.4295524,B24,,P-440,PSL,124475259,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,False,,,False,,,,,,0,,
42103343040000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1459,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,5000.0,1995-03-06,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0,5000.0,,,1995-03-22,,,,05294,600.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5131355,1271.0,-102.5879538,B26,,P-440,PSL,124475195,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2010-07-01,2021-06-01,,6094.0,,,1152852.0,,SALT WATER,SALT WATER,1100.0,,False,,,False,,,,,,0,,
42103342700000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N. ET AL",1453,CRANE (TX),WOJCIK-MCELROY,OTHER INJ,DRL,V,4900.0,2006-09-08,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0,4900.0,,,2006-10-20,,,,222836,600.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.511651,1271.0,-102.5956217,B26,,P-440,PSL,124475194,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,False,,,False,,,,,,0,,
42103336340000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1291W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,5000.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0,5000.0,,,1985-04-22,,,,05294,700.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5256653,1268.0,-102.6027929,B26,,P-440,PSL,124475192,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-05-01,2021-06-01,,11018.0,,,1482175.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103334020000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1288W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,5000.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0,5000.0,,,1984-04-12,,,,05294,700.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5269386,1268.0,-102.6051315,B26,,P-440,PSL,124475191,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-05-01,2021-06-01,,600.0,,,2275554.0,,SALT WATER,SALT WATER,600.0,,False,,,False,,,,,,0,,
42103024020000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",110W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4900.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,4900.0,,,1996-05-17,,,,05294,400.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5149079,1270.0,-102.5836284,B26,,P-440,PSL,124475190,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-05-01,2021-06-01,,7850.0,,,2477530.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103023810000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",89W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4900.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,4900.0,,,1945-10-11,,,,05294,400.0,,SAND HILLS,TX,8,PERMIAN BASIN,16.0,USA,,,31.5308451,1263.0,-102.6038775,B26,,P-440,PSL,124475188,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-04-01,2021-06-01,,9125.0,,,2484903.0,,SALT WATER,SALT WATER,1000.0,,False,,,False,,,,,,0,,
42103023650000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",72W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4900.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4500.0,4900.0,,,1994-04-19,,,,05294,400.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5279623,1268.0,-102.6029077,B26,,P-440,PSL,124475187,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-04-01,2021-06-01,,9355.0,,,1580803.0,,SALT WATER,SALT WATER,1250.0,,False,,,False,,,,,,0,,
42103023620000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",69W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4860.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3696.0,4860.0,,,1994-10-21,,,,05294,1164.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5094312,1271.0,-102.5969905,B26,,P-440,PSL,124475186,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-03-01,2021-06-01,,33559.0,,,5087253.0,,SALT WATER,SALT WATER,700.0,,False,,,False,,,,,,0,,
42103023280000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",33W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4800.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0,4800.0,,,1996-04-10,,,,05294,500.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.5214313,1267.0,-102.6210887,B26,,P-440,PSL,124475185,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-04-01,2021-06-01,,500.0,,,2401576.0,,SALT WATER,SALT WATER,1300.0,,False,,,False,,,,,,0,,
42103023470000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",53W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4900.0,1992-01-20,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0,4900.0,,,1992-01-31,,,,05294,500.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5059221,1270.0,-102.5782221,B26,,P-440,PSL,124475138,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,2005-07-01,2021-06-01,,11252.0,,,1703496.0,,SALT WATER,SALT WATER,,,False,,,False,,,,,,0,,
42103023920000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",100,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4800.0,1994-10-08,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4405.0,4632.0,,,1946-04-22,,,,05294,227.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5061735,1271.0,-102.5959021,B26,,P-440,PSL,124474467,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-09-01,2021-06-01,,8204.0,,,2113705.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103342720000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1440W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4851.0,1994-05-29,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4360.0,4750.0,,,1994-06-21,,,,05294,390.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.516367,1268.0,-102.6012423,B26,,P-440,PSL,124474219,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-07-01,2021-06-01,,7784.0,,,2045742.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103023950000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",103,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4796.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4330.0,4796.0,,,1946-06-19,,,,05294,466.0,,SAND HILLS,TX,8,PERMIAN BASIN,29.0,USA,,,31.5044543,1272.0,-102.6041595,B26,,P-440,PSL,124473987,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1998-07-01,2021-06-01,,6250.0,,,3055531.0,,SALT WATER,SALT WATER,1000.0,,False,,,False,,,,,,0,,
42103010420000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",60W,CRANE (TX),,SWD,TA,V,3468.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3150.0,3468.0,,,1995-02-13,,,,07155,318.0,,WADDELL,TX,8,PERMIAN BASIN,15.0,USA,,,31.613175,1160.0,-102.5020788,B23,,P-440,PSL,124473982,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-06-01,2020-10-01,,4317.0,,,8266908.0,,SALT WATER,SALT WATER,100.0,,False,,,False,,,,,,0,,
42103336330000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1292 W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,5003.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4433.0,4597.0,,,1985-05-21,,,,05294,164.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5223682,1268.0,-102.6008446,B26,,P-440,PSL,124473833,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-08-01,2021-06-01,,1746.0,,,1782852.0,,SALT WATER,SALT WATER,1300.0,,False,,,False,,,,,,0,,
42103331920000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1287 W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4800.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4404.0,4650.0,,,1983-09-01,,,,05294,246.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.521292,1268.0,-102.60584,B26,,P-440,PSL,124473832,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-07-01,2021-06-01,,44850.0,,,5021030.0,,SALT WATER,SALT WATER,1100.0,,False,,,False,,,,,,0,,
42103331940000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1285W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4850.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4372.0,4748.0,,,1983-09-17,,,,05294,376.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5221715,1268.0,-102.607699,B26,,P-440,PSL,124473831,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-05-01,2021-06-01,,2820.0,,,1940714.0,,SALT WATER,SALT WATER,700.0,,False,,,False,,,,,,0,,
42103325920000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1198,CRANE (TX),TUBB,OTHER INJ,DRL,V,4830.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4368.0,4830.0,,,1981-10-23,,,,05294,462.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.5237598,1267.0,-102.6088698,B26,,P-440,PSL,124473829,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,False,,,False,,,,,,0,,
42103325930000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1196,CRANE (TX),TUBB,OTHER INJ,DRL,V,4800.0,2014-12-29,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4388.0,4628.0,,,1981-09-30,,,,05294,240.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5220734,1268.0,-102.60331,B26,,P-440,PSL,124473828,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,False,,,False,,,,,,0,,
42103023590000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",65W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4860.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3696.0,4860.0,,,1995-05-21,,,,05294,1164.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5121579,1270.0,-102.5850485,B26,,P-440,PSL,124473827,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-05-01,2021-06-01,,27979.0,,,3881814.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103023520000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",58,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4873.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4300.0,4873.0,,,1995-05-05,,,,05294,573.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5103163,1270.0,-102.5796928,B26,,P-440,PSL,124473826,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-01-01,2021-06-01,,3156.0,,,2580180.0,,SALT WATER,SALT WATER,,,False,,,False,,,,,,0,,
42103023300000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",35 W,CRANE (TX),TUBB,SW INJ,TA,V,4800.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4394.0,4800.0,,,1995-02-05,,,,05294,406.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.5231146,1267.0,-102.6125726,B26,,P-440,PSL,124473825,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-07-01,2020-08-01,,15488.0,,,3036255.0,,SALT WATER,SALT WATER,795.0,,False,,,False,,,,,,0,,
42103334010000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1282W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4850.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4390.0,4776.0,,,1984-04-24,,,,05294,386.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.5234451,1267.0,-102.6103973,B26,,P-440,PSL,124473824,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-04-01,2021-06-01,,4452.0,,,2496740.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103330440000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1259,CRANE (TX),TUBB,OTHER INJ,DRL,V,4730.0,1982-12-18,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4350.0,4688.0,,,1983-02-01,,,,05294,338.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.5195902,1267.0,-102.6143795,B26,,P-440,PSL,124473823,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,,,,,,,,,,,,,False,,,False,,,,,,0,,
42103010810000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",224 W,CRANE (TX),SAN ANDRES,SW INJ,ACTIVE INJ,V,3500.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3398.0,3500.0,,,1956-02-16,,,,07155,102.0,,WADDELL,TX,8,PERMIAN BASIN,15.0,USA,,,31.6048773,1160.0,-102.4971675,B23,,P-440,PSL,124473601,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-07-01,2021-06-01,,6638.0,,,2017300.0,,SALT WATER,SALT WATER,100.0,,False,,,False,,,,,,0,,
42103010550000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N.",73W,CRANE (TX),,SW INJ,ACTIVE INJ,V,3500.0,1996-08-07,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,3500.0,,,1996-08-18,,,,07155,400.0,,WADDELL,TX,8,PERMIAN BASIN,15.0,USA,,,31.6121801,1160.0,-102.505989,B23,,P-440,PSL,124473600,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1996-08-01,2021-06-01,,12948.0,,,11838520.0,,SALT WATER,SALT WATER,500.0,,False,,,False,,,,,,0,,
42103024170000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",127W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4860.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4410.0,4860.0,,,1947-07-20,,,,05294,450.0,,SAND HILLS,TX,8,PERMIAN BASIN,17.0,USA,,,31.5258737,1264.0,-102.6250395,B26,,P-440,PSL,124472892,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1994-11-01,2021-06-01,,774.0,,,1290854.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103023830000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",91W,CRANE (TX),TUBB,OTHER INJ,TA,V,4855.0,1935-07-13,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4428.0,4855.0,,,1994-02-05,,,,05294,427.0,,SAND HILLS,TX,8,PERMIAN BASIN,20.0,USA,,,31.5240687,1267.0,-102.6193811,B26,,P-440,PSL,124472891,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1994-10-01,2020-06-01,,1160.0,,,906509.0,,SALT WATER,SALT WATER,1275.0,,False,,,False,,,,,,0,,
42103336320000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",1293W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4900.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4342.0,4778.0,,,1985-05-06,,,,05294,436.0,,SAND HILLS,TX,8,PERMIAN BASIN,21.0,USA,,,31.5185189,1268.0,-102.6004841,B26,,P-440,PSL,124472835,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1994-09-01,2021-06-01,,12540.0,,,2386795.0,,SALT WATER,SALT WATER,350.0,,False,,,False,,,,,,0,,
42103112630000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",975,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,5917.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4368.0,4818.0,,,1993-08-10,,,,05294,450.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5099459,1271.0,-102.5924035,B26,,P-440,PSL,124471947,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1994-10-01,2021-06-01,,6957.0,,,1464140.0,,SALT WATER,SALT WATER,1100.0,,False,,,False,,,,,,0,,
42103023990000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",107W,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4820.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,3680.0,4820.0,,,1993-08-21,,,,05294,1140.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5073762,1270.0,-102.5813186,B26,,P-440,PSL,124471946,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1994-09-01,2021-06-01,,2605.0,,,2531066.0,,SALT WATER,SALT WATER,1200.0,,False,,,False,,,,,,0,,
42103023970000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",105W,CRANE (TX),TUBB,OTHER INJ,TA,V,4890.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4420.0,4890.0,,,1993-07-23,,,,05294,470.0,,SAND HILLS,TX,8,PERMIAN BASIN,28.0,USA,,,31.5129494,1271.0,-102.5918835,B26,,P-440,PSL,124471945,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1994-10-01,2020-06-01,,28950.0,,,4310185.0,,SALT WATER,SALT WATER,1000.0,,False,,,False,,,,,,0,,
42103023940000,1,"BLACKBEARD OPERATING, LLC","WADDELL, W. N., ETAL",102,CRANE (TX),TUBB,SW INJ,ACTIVE INJ,V,4985.0,,,,,,,,,,,,,,,,,CENTRAL BASIN PLATFORM,,,,CENTRAL BASIN PLATFORM,,,,,,,,,,,,,,,,,,,,,,,,,,4510.0,4985.0,,,1993-09-16,,,,05294,475.0,,SAND HILLS,TX,8,PERMIAN BASIN,27.0,USA,,,31.5047293,1270.0,-102.583371,B26,,P-440,PSL,124471944,,,,,,,,,,,,,"BLACKBEARD OPERATING, LLC",,,,,1995-07-01,2021-06-01,,2884.0,,,987425.0,,SALT WATER,SALT WATER,900.0,,False,,,False,,,,,,0,,
